Date,AAPL,TSLA,MSFT,GOOGL,AMZN,NVDA,AAPL_Prev,AAPL_MA7,TSLA_Prev,TSLA_MA7,MSFT_Prev,MSFT_MA7,GOOGL_Prev,GOOGL_MA7,AMZN_Prev,AMZN_MA7,NVDA_Prev,NVDA_MA7
2020-04-23 00:00:00-04:00,66.7440185546875,47.04199981689453,164.07957458496094,63.25607299804688,119.97250366210938,7.074186325073242,67.0036849975586,67.6155776977539,48.80733489990234,48.56904820033482,166.0896453857422,166.18536812918526,62.62111282348633,62.53402818952288,118.17449951171876,118.39671434674945,7.127490043640137,7.097351142338344
2020-04-24 00:00:00-04:00,68.67089080810547,48.34333419799805,167.0755615234375,63.52628326416016,120.51100158691406,7.213174343109131,66.7440185546875,67.56496320452008,47.04199981689453,48.52447673252651,164.07957458496094,166.55046735491072,63.25607299804688,62.671229226248606,119.97250366210938,119.12914276123047,7.074186325073242,7.128486428941999
2020-04-27 00:00:00-04:00,68.71941375732422,53.25,166.59695434570312,63.24064636230469,118.8000030517578,7.399737358093262,68.67089080810547,67.44292994907924,48.34333419799805,49.03438132149832,167.0755615234375,166.14161682128906,63.52628326416016,62.76670128958566,120.51100158691406,118.89921460832868,7.213174343109131,7.136955193110874
2020-04-28 00:00:00-04:00,67.60550689697266,51.27466583251953,162.53851318359375,61.33625411987305,115.7040023803711,7.257262706756592,68.71941375732422,67.29662649972099,53.25,49.17942864554269,166.59695434570312,164.9396711077009,63.24064636230469,62.43677847726004,118.8000030517578,118.46407209123883,7.399737358093262,7.133539404187884
2020-04-29 00:00:00-04:00,69.82603454589844,53.367332458496094,169.83221435546875,66.78968811035156,118.635498046875,7.434110164642334,67.60550689697266,67.6710455758231,51.27466583251953,49.695143018450054,162.53851318359375,165.2637438092913,61.33625411987305,63.01281084333147,115.7040023803711,118.31478663853237,7.257262706756592,7.174139704023089
2020-04-30 00:00:00-04:00,71.29910278320312,52.12533187866211,171.53599548339844,67.01461029052734,123.6999969482422,7.280178070068359,69.82603454589844,68.55266462053571,53.367332458496094,50.60142844063895,169.83221435546875,166.82120840890067,66.78968811035156,63.96923828125,118.635498046875,119.3567864554269,7.434110164642334,7.255162715911865
2020-05-01 00:00:00-04:00,70.1512222290039,46.75466537475586,167.0947265625,65.55259704589844,114.302001953125,7.043549537658691,71.29910278320312,69.00231279645648,52.12533187866211,50.3081899370466,171.53599548339844,166.96479143415178,67.01461029052734,64.38802174159459,123.6999969482422,118.80357251848493,7.280178070068359,7.243171215057373
2020-05-04 00:00:00-04:00,71.143798828125,50.74599838256836,171.18186950683594,65.83026123046875,115.79949951171876,7.255517482757568,70.1512222290039,69.63085283551898,46.75466537475586,50.837332589285715,167.0947265625,167.97940499441964,65.55259704589844,64.75576291765485,114.302001953125,118.20742906842914,7.043549537658691,7.269075666155134
2020-05-05 00:00:00-04:00,72.21155548095703,51.2140007019043,173.01963806152344,67.13005065917969,115.88999938964844,7.316543102264404,71.143798828125,70.13666207449776,50.74599838256836,51.247427804129465,171.18186950683594,168.82855878557478,65.83026123046875,65.27058683122907,115.79949951171876,117.54728589739118,7.255517482757568,7.283842631748745
2020-05-06 00:00:00-04:00,72.95661163330078,52.172000885009766,174.72340393066406,66.95140075683594,117.56300354003906,7.417422771453857,72.21155548095703,70.74197605678013,51.2140007019043,51.09342793055943,173.01963806152344,169.9894801548549,67.13005065917969,65.8006946018764,115.88999938964844,117.37057168143136,7.316543102264404,7.286369119371686
2020-05-07 00:00:00-04:00,73.71131134033203,52.00266647338867,175.73800659179688,68.13822937011719,118.38050079345705,7.593771934509277,72.95661163330078,71.6142338344029,52.172000885009766,51.19742802211216,174.72340393066406,171.8751220703125,66.95140075683594,66.77240535191127,117.56300354003906,117.75292859758649,7.417422771453857,7.334441866193499
2020-05-08 00:00:00-04:00,75.46578216552734,54.62799835205078,176.77175903320312,68.88764953613281,118.98049926757812,7.783822059631348,73.71131134033203,72.41991206577846,52.00266647338867,51.37752314976284,175.73800659179688,172.86648559570312,68.13822937011719,67.07211412702289,118.38050079345705,117.80221448625836,7.593771934509277,7.384400708334787
2020-05-11 00:00:00-04:00,76.65328216552734,54.08599853515625,178.74354553222656,69.84556579589844,120.4499969482422,8.035893440246582,75.46578216552734,73.18479483468192,54.62799835205078,51.657618386404856,176.77175903320312,173.89613560267858,68.88764953613281,67.47653634207589,118.98049926757812,117.33792877197266,7.783822059631348,7.492360046931675
2020-05-12 00:00:00-04:00,75.77725982666016,53.96066665649414,174.69464111328125,68.43183135986328,117.84750366210938,7.773858070373535,76.65328216552734,73.98851449148995,54.08599853515625,52.687047140938894,178.74354553222656,174.9818376813616,69.84556579589844,67.88785552978516,120.4499969482422,117.84442901611328,8.035893440246582,7.59668983731951
2020-05-13 00:00:00-04:00,74.86228942871094,52.73066711425781,172.0529022216797,67.09571075439453,118.39600372314452,7.751441478729248,75.77725982666016,74.5197274344308,53.96066665649414,52.97057124546596,174.69464111328125,175.10627092633928,68.43183135986328,68.06863403320312,117.84750366210938,118.21535818917411,7.773858070373535,7.667536122458322
2020-05-14 00:00:00-04:00,75.32221221923828,53.55533218383789,172.79946899414062,67.52018737792969,119.44249725341795,8.001022338867188,74.86228942871094,74.96410696847099,52.73066711425781,53.30504717145647,172.0529022216797,175.07481820242745,67.09571075439453,68.12436785016742,118.39600372314452,118.72285788399833,7.751441478729248,7.765318870544434
